"card-img href","card-img src","card-rating","line-clamp","product-main-price","line-clamp href 2","md-text-base","md-text-xs","md-text-base 2","md-text-xs 2"
"https://uk.webuy.com/product-detail?id=5055277056439&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=87","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055277056439_l.jpg","5","Sonic Racing: Crossworlds","£32.00","https://uk.webuy.com/sell/product-detail?id=5055277056439&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=87","£20.00","Trade in for Voucher","£14.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060968301002&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=88","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060968301002_l.jpg","4.2","Walking Dead, The: Destinies","£10.00","https://uk.webuy.com/sell/product-detail?id=5060968301002&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=88","£6.00","Trade in for Voucher","£4.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628644246&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=89","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/4020628644246_l.jpg","","System Shock","£12.00","https://uk.webuy.com/sell/product-detail?id=4020628644246&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=89","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056208825032&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=90","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056208825032_l.jpg","","Sniper Elite: Resistance (No DLC)","£38.00","https://uk.webuy.com/sell/product-detail?id=5056208825032&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=90","£24.00","Trade in for Voucher","£17.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030938125365&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=91","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030938125365_l.jpg","","EA Sports FC 25 (No DLC)","£10.00","https://uk.webuy.com/sell/product-detail?id=5030938125365&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=91","£3.00","Trade in for Voucher","£2.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=711719584711&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=92","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/711719584711_l.jpg","","LEGO Horizon Adventures","£15.00","https://uk.webuy.com/sell/product-detail?id=711719584711&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=92","£5.00","Trade in for Voucher","£3.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5051892250320&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=93","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5051892250320_l.jpg","","Harry Potter: Quidditch Champions (No DLC)","£5.00","https://uk.webuy.com/sell/product-detail?id=5051892250320&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=93","£3.00","Trade in for Voucher","£2.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055377603847&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=94","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055377603847_l.jpg","","Classic Racers Elite","£10.00","https://uk.webuy.com/sell/product-detail?id=5055377603847&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=94","£6.00","Trade in for Voucher","£4.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3307216270133&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=95","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/3307216270133_l.jpg","4.8","Crew, The: Motorfest (No DLC)","£22.00","https://uk.webuy.com/sell/product-detail?id=3307216270133&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=95","£14.00","Trade in for Voucher","£10.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030941125321&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=96","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030941125321_l.jpg","4.9","EA Sports FC 26","£35.00","https://uk.webuy.com/sell/product-detail?id=5030941125321&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=96","£13.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055060905722&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=97","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055060905722_l.jpg","","Resident Evil 2 Remake","£25.00","https://uk.webuy.com/sell/product-detail?id=5055060905722&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=97","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5026555431347&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=98","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5026555431347_l.jpg","4.4","Marvel's Midnight Suns (No DLC)","£15.00","https://uk.webuy.com/sell/product-detail?id=5026555431347&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=98","£9.00","Trade in for Voucher","£6.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628578459&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=99","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/4020628578459_l.jpg","","Kingdom Come Deliverance II (No DLC)","£35.00","https://uk.webuy.com/sell/product-detail?id=4020628578459&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=99","£22.00","Trade in for Voucher","£16.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056635615664&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=100","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056635615664_l.jpg","4.6","Ready or Not (No DLC)","£48.00","https://uk.webuy.com/sell/product-detail?id=5056635615664&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=100","£31.00","Trade in for Voucher","£22.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055060993477&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=101","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055060993477_l.jpg","4.8","Resident Evil Requiem (No DLC)","£60.00","https://uk.webuy.com/sell/product-detail?id=5055060993477&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=101","£41.00","Trade in for Voucher","£34.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055060908778&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=102","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/5055060908778_l.jpg","","Pragmata","£42.00","https://uk.webuy.com/sell/product-detail?id=5055060908778&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=04F6819A91591C9BFD11488560DD0E86&position=102","£31.00","Trade in for Voucher","£26.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055060953259&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=103","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/5055060953259_l.jpg","4.7","Resident Evil 4 Remake","£28.00","https://uk.webuy.com/sell/product-detail?id=5055060953259&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=103","£18.00","Trade in for Voucher","£12.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030917297021&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=104","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030917297021_l.jpg","4.7","Call of Duty: Modern Warfare 2 (2022)","£10.00","https://uk.webuy.com/sell/product-detail?id=5030917297021&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=104","£6.00","Trade in for Voucher","£4.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=711719027423&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=105","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/711719027423_l.jpg","","Saros","£62.00","https://uk.webuy.com/sell/product-detail?id=711719027423&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=105","£45.00","Trade in for Voucher","£39.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=711719591122&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=106","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/711719591122_l.jpg","","Astro Bot","£40.00","https://uk.webuy.com/sell/product-detail?id=711719591122&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=106","£26.00","Trade in for Voucher","£18.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3307216246626&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=107","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3307216246626_l.jpg","3.9","Avatar: Frontiers of Pandora (No DLC)","£22.00","https://uk.webuy.com/sell/product-detail?id=3307216246626&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=107","£14.00","Trade in for Voucher","£10.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=0711719714095&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=108","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/0711719714095_l.jpg","4.8","Ghost of Tsushima: Director's Cut","£35.00","https://uk.webuy.com/sell/product-detail?id=0711719714095&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=108","£22.00","Trade in for Voucher","£16.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030936124285&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=109","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030936124285_l.jpg","4.6","FIFA 23","£4.00","https://uk.webuy.com/sell/product-detail?id=5030936124285&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=109","£1.50","Trade in for Voucher","£1.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030917292453&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=110","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030917292453_l.jpg","4.6","Call of Duty: Black Ops Cold War (No DLC)","£18.00","https://uk.webuy.com/sell/product-detail?id=5030917292453&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=110","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=196388613724&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=111","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/196388613724_l.jpg","3","Starfield (No DLC)","£40.00","https://uk.webuy.com/sell/product-detail?id=196388613724&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=111","£27.00","Trade in for Voucher","£22.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=711719600367&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=112","https://uk.static.webuy.com/product_images/Gaming/Playstation5%20Software/711719600367_l.jpg","4.7","Death Stranding 2: On the Beach","£40.00","https://uk.webuy.com/sell/product-detail?id=711719600367&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=112","£26.00","Trade in for Voucher","£18.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055060905852&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=113","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055060905852_l.jpg","","Resident Evil 3","£25.00","https://uk.webuy.com/sell/product-detail?id=5055060905852&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=113","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3512899968011&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=114","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3512899968011_l.jpg","","Warhammer 40k: Space Marine II (No DLC)","£22.00","https://uk.webuy.com/sell/product-detail?id=3512899968011&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=114","£14.00","Trade in for Voucher","£10.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5026555439541&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=115","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5026555439541_l.jpg","4.5","WWE 2K26 (No DLC)","£50.00","https://uk.webuy.com/sell/product-detail?id=5026555439541&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=115","£34.00","Trade in for Voucher","£28.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056635611772&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=116","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056635611772_l.jpg","","Black Myth: Wukong","£48.00","https://uk.webuy.com/sell/product-detail?id=5056635611772&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=116","£31.00","Trade in for Voucher","£22.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056208825377&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=117","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056208825377_l.jpg","","Atomfall","£30.00","https://uk.webuy.com/sell/product-detail?id=5056208825377&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=117","£19.00","Trade in for Voucher","£13.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5051892243315&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=118","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5051892243315_l.jpg","4.2","Mortal Kombat 1 (No DLC)","£20.00","https://uk.webuy.com/sell/product-detail?id=5051892243315&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=01D69A1EB15D87AFECAF6F526DA71C60&position=118","£13.00","Trade in for Voucher","£9.00","Trade in for Cash"
